Branch,Date,Source,Brand Name,Net Sales
Akshay Nagar,2026-07-01,Zomato,Boba Bar,4226.75
Akshay Nagar,2026-07-01,Zomato,Frozen Bottle,75899.4
Akshay Nagar,2026-08-01,In Store,Frozen Bottle,4499.23
Akshay Nagar,2026-08-01,Ownly,Boba Bar,1294.0
Akshay Nagar,2026-08-01,Ownly,Frozen Bottle,8161.2
Akshay Nagar,2026-08-01,Swiggy,Boba Bar,6953.72
Akshay Nagar,2026-08-01,Swiggy,Frozen Bottle,75941.0
Akshay Nagar,2026-08-01,Zomato,Boba Bar,3482.0
Akshay Nagar,2026-08-01,Zomato,Frozen Bottle,90719.27
Aluva,2025-01-01,In Store,Frozen Bottle,136968.0
Aluva,2025-01-01,Swiggy,Frozen Bottle,95484.04
Aluva,2025-01-01,Zomato,Frozen Bottle,75589.98
Aluva,2025-02-01,In Store,Frozen Bottle,111925.0
Aluva,2025-02-01,Swiggy,Frozen Bottle,91162.83
Aluva,2025-02-01,Zomato,Frozen Bottle,57175.2
Aluva,2025-03-01,In Store,Frozen Bottle,130039.0
Aluva,2025-03-01,Swiggy,Frozen Bottle,117529.2
Aluva,2025-03-01,Zomato,Frozen Bottle,60064.09
Aluva,2025-04-01,In Store,Frozen Bottle,130668.0
Aluva,2025-04-01,Swiggy,Frozen Bottle,82474.96
Aluva,2025-04-01,Zomato,Frozen Bottle,56592.16
Aluva,2025-05-01,In Store,Frozen Bottle,126570.0
Aluva,2025-05-01,Swiggy,Frozen Bottle,97338.1
Aluva,2025-05-01,Zomato,Frozen Bottle,74217.32
Aluva,2025-06-01,In Store,Frozen Bottle,113604.0
Aluva,2025-06-01,Swiggy,Frozen Bottle,60934.42
Aluva,2025-06-01,Zomato,Frozen Bottle,55158.31
Aluva,2025-07-01,In Store,Frozen Bottle,98996.0
Aluva,2025-07-01,Swiggy,Frozen Bottle,71900.59
Aluva,2025-07-01,Zomato,Frozen Bottle,36527.8
Aluva,2025-08-01,In Store,Frozen Bottle,89937.0
Aluva,2025-08-01,Swiggy,Frozen Bottle,67609.23
Aluva,2025-08-01,Zomato,Frozen Bottle,32686.76
Aluva,2025-09-01,In Store,Frozen Bottle,84815.0
Aluva,2025-09-01,Swiggy,Frozen Bottle,75142.79
Aluva,2025-09-01,Zomato,Frozen Bottle,42667.64
Aluva,2025-10-01,In Store,Frozen Bottle,99623.0
Aluva,2025-10-01,Swiggy,Frozen Bottle,77479.31999999999
Aluva,2025-10-01,Zomato,Frozen Bottle,35107.66
Aluva,2025-11-01,In Store,Frozen Bottle,102379.68
Aluva,2025-11-01,Swiggy,Frozen Bottle,106872.39
Aluva,2025-11-01,Zomato,Frozen Bottle,44582.6
Aluva,2025-12-01,In Store,Frozen Bottle,117987.0
Aluva,2025-12-01,Swiggy,Frozen Bottle,130450.88
Aluva,2025-12-01,Zomato,Frozen Bottle,45591.0
Aluva,2026-01-01,In Store,Frozen Bottle,115068.0
Aluva,2026-01-01,Swiggy,Frozen Bottle,87902.4
Aluva,2026-01-01,Zomato,Frozen Bottle,40384.17
Aluva,2026-02-01,In Store,Frozen Bottle,92855.0
Aluva,2026-02-01,Swiggy,Frozen Bottle,75407.59
Aluva,2026-02-01,Zomato,Frozen Bottle,48600.14
Aluva,2026-03-01,In Store,Frozen Bottle,137343.3
Aluva,2026-03-01,Swiggy,Frozen Bottle,104163.27
Aluva,2026-03-01,Zomato,Frozen Bottle,57533.3
Aluva,2026-04-01,In Store,Frozen Bottle,144223.5
Aluva,2026-04-01,Swiggy,Frozen Bottle,118422.96
Aluva,2026-04-01,Zomato,Frozen Bottle,35505.42
Aluva,2026-05-01,In Store,Frozen Bottle,116693.0
Aluva,2026-05-01,Swiggy,Frozen Bottle,104645.14
Aluva,2026-05-01,Zomato,Frozen Bottle,33841.6
Aluva,2026-06-01,In Store,Frozen Bottle,84206.0
Aluva,2026-06-01,Swiggy,Frozen Bottle,75090.56999999999
Aluva,2026-06-01,Zomato,Frozen Bottle,35587.06
Aluva,2026-07-01,In Store,Frozen Bottle,102444.0
Aluva,2026-07-01,Swiggy,Frozen Bottle,91603.0
Aluva,2026-07-01,Zomato,Frozen Bottle,52674.91
Aluva,2026-08-01,In Store,Frozen Bottle,85236.0
Aluva,2026-08-01,Swiggy,Frozen Bottle,68014.0
Aluva,2026-08-01,Zomato,Frozen Bottle,41078.51
Alwarpet,2025-01-01,In Store,Boba Bar,4252.0
Alwarpet,2025-01-01,In Store,Frozen Bottle,193022.15
Alwarpet,2025-01-01,Swiggy,Boba Bar,17865.9
Alwarpet,2025-01-01,Swiggy,Frozen Bottle,128459.70999999999
Alwarpet,2025-01-01,Swiggy,Madno,13913.25
Alwarpet,2025-01-01,Zomato,Boba Bar,6407.79
Alwarpet,2025-01-01,Zomato,Frozen Bottle,111631.67
Alwarpet,2025-01-01,Zomato,Madno,4611.54
Alwarpet,2025-02-01,In Store,Boba Bar,4820.0
Alwarpet,2025-02-01,In Store,Frozen Bottle,107282.34
Alwarpet,2025-02-01,Others,Boba Bar,149.1
Alwarpet,2025-02-01,Others,Frozen Bottle,1088.21
Alwarpet,2025-02-01,Swiggy,Boba Bar,15761.57
Alwarpet,2025-02-01,Swiggy,Frozen Bottle,154636.91
Alwarpet,2025-02-01,Swiggy,Madno,25937.79
Alwarpet,2025-02-01,Zomato,Boba Bar,11328.0
Alwarpet,2025-02-01,Zomato,Frozen Bottle,114209.3
Alwarpet,2025-02-01,Zomato,Madno,8807.5
Alwarpet,2025-03-01,In Store,Boba Bar,5357.0
Alwarpet,2025-03-01,In Store,Frozen Bottle,157675.0
Alwarpet,2025-03-01,Others,Boba Bar,815.5
Alwarpet,2025-03-01,Others,Frozen Bottle,4323.01
Alwarpet,2025-03-01,Swiggy,Boba Bar,22482.86
Alwarpet,2025-03-01,Swiggy,Frozen Bottle,204679.79
Alwarpet,2025-03-01,Swiggy,Madno,32057.66
Alwarpet,2025-03-01,Zomato,Boba Bar,15779.0
Alwarpet,2025-03-01,Zomato,Frozen Bottle,132281.94
Alwarpet,2025-03-01,Zomato,Madno,10653.0
Alwarpet,2025-04-01,In Store,Boba Bar,1812.0
Alwarpet,2025-04-01,In Store,Frozen Bottle,135567.87
Alwarpet,2025-04-01,Others,Boba Bar,861.61
Alwarpet,2025-04-01,Others,Frozen Bottle,1050.0
Alwarpet,2025-04-01,Swiggy,Boba Bar,21810.45
Alwarpet,2025-04-01,Swiggy,Frozen Bottle,221672.16999999998
Alwarpet,2025-04-01,Swiggy,Madno,37728.71
Alwarpet,2025-04-01,Zomato,Boba Bar,8836.0
Alwarpet,2025-04-01,Zomato,Frozen Bottle,184755.73
Alwarpet,2025-04-01,Zomato,Madno,6392.6
Alwarpet,2025-05-01,In Store,Boba Bar,6473.0
Alwarpet,2025-05-01,In Store,Frozen Bottle,120089.0
Alwarpet,2025-05-01,Others,Frozen Bottle,109.0
Alwarpet,2025-05-01,Swiggy,Boba Bar,19146.78
Alwarpet,2025-05-01,Swiggy,Frozen Bottle,155806.43
Alwarpet,2025-05-01,Swiggy,Madno,32621.68
Alwarpet,2025-05-01,Zomato,Boba Bar,8377.0
Alwarpet,2025-05-01,Zomato,Frozen Bottle,166443.27
Alwarpet,2025-05-01,Zomato,Madno,8539.1
Alwarpet,2025-06-01,In Store,Boba Bar,7209.0
Alwarpet,2025-06-01,In Store,Frozen Bottle,115422.95
Alwarpet,2025-06-01,Others,Frozen Bottle,565.5
Alwarpet,2025-06-01,Swiggy,Boba Bar,22265.48
Alwarpet,2025-06-01,Swiggy,Frozen Bottle,178986.42
Alwarpet,2025-06-01,Swiggy,Madno,25104.61
Alwarpet,2025-06-01,Zomato,Boba Bar,6159.7
Alwarpet,2025-06-01,Zomato,Frozen Bottle,131737.15
Alwarpet,2025-06-01,Zomato,Madno,10511.7
Alwarpet,2025-07-01,In Store,Boba Bar,5426.0
Alwarpet,2025-07-01,In Store,Frozen Bottle,67348.64
Alwarpet,2025-07-01,Others,Boba Bar,328.0
Alwarpet,2025-07-01,Others,Frozen Bottle,1220.0
Alwarpet,2025-07-01,Swiggy,Boba Bar,20440.74
Alwarpet,2025-07-01,Swiggy,Frozen Bottle,136538.77
Alwarpet,2025-07-01,Swiggy,Madno,23951.12
Alwarpet,2025-07-01,Zomato,Boba Bar,9934.2
Alwarpet,2025-07-01,Zomato,Frozen Bottle,144741.74
Alwarpet,2025-07-01,Zomato,Madno,12280.93
Alwarpet,2025-08-01,In Store,Boba Bar,1751.0
Alwarpet,2025-08-01,In Store,Frozen Bottle,96021.0
Alwarpet,2025-08-01,Others,Frozen Bottle,1187.0
Alwarpet,2025-08-01,Swiggy,Boba Bar,16230.71
Alwarpet,2025-08-01,Swiggy,Frozen Bottle,144262.14
Alwarpet,2025-08-01,Swiggy,Madno,23681.19
Alwarpet,2025-08-01,Zomato,Boba Bar,8300.22
Alwarpet,2025-08-01,Zomato,Frozen Bottle,141845.93
Alwarpet,2025-08-01,Zomato,Madno,11081.95
Alwarpet,2025-09-01,In Store,Boba Bar,1932.0
Alwarpet,2025-09-01,In Store,Frozen Bottle,103246.08
Alwarpet,2025-09-01,Others,Frozen Bottle,1248.32
Alwarpet,2025-09-01,Swiggy,Boba Bar,12134.99
Alwarpet,2025-09-01,Swiggy,Frozen Bottle,140391.88
Alwarpet,2025-09-01,Swiggy,Madno,17647.51
Alwarpet,2025-09-01,Zomato,Boba Bar,5036.5
Alwarpet,2025-09-01,Zomato,Frozen Bottle,110649.3
Alwarpet,2025-09-01,Zomato,Madno,7901.67
Alwarpet,2025-10-01,In Store,Boba Bar,249.0
Alwarpet,2025-10-01,In Store,Frozen Bottle,69363.89
Alwarpet,2025-10-01,Others,Boba Bar,626.4
Alwarpet,2025-10-01,Others,Frozen Bottle,900.75
Alwarpet,2025-10-01,Swiggy,Boba Bar,13832.99
Alwarpet,2025-10-01,Swiggy,Frozen Bottle,149179.46
Alwarpet,2025-10-01,Swiggy,Madno,16474.55
Alwarpet,2025-10-01,Zomato,Boba Bar,4375.6
Alwarpet,2025-10-01,Zomato,Frozen Bottle,113864.5
Alwarpet,2025-10-01,Zomato,Madno,7142.5
Alwarpet,2025-11-01,In Store,Boba Bar,1075.0
Alwarpet,2025-11-01,In Store,Frozen Bottle,45058.5
Alwarpet,2025-11-01,Swiggy,Boba Bar,12581.8
Alwarpet,2025-11-01,Swiggy,Frozen Bottle,145726.41
Alwarpet,2025-11-01,Swiggy,Madno,14981.44
Alwarpet,2025-11-01,Zomato,Boba Bar,2375.68
Alwarpet,2025-11-01,Zomato,Frozen Bottle,87338.89
Alwarpet,2025-11-01,Zomato,Madno,9128.74
Alwarpet,2025-12-01,In Store,Boba Bar,249.0
Alwarpet,2025-12-01,In Store,Frozen Bottle,62117.9
Alwarpet,2025-12-01,Others,Madno,356.06
Alwarpet,2025-12-01,Swiggy,Boba Bar,19756.84
Alwarpet,2025-12-01,Swiggy,Frozen Bottle,196533.91
Alwarpet,2025-12-01,Swiggy,Madno,15177.49
Alwarpet,2025-12-01,Zomato,Boba Bar,1566.0
Alwarpet,2025-12-01,Zomato,Frozen Bottle,93993.1
Alwarpet,2025-12-01,Zomato,Madno,13439.44
Alwarpet,2026-01-01,In Store,Boba Bar,478.0
Alwarpet,2026-01-01,In Store,Frozen Bottle,52734.68
Alwarpet,2026-01-01,Swiggy,Boba Bar,14319.38
Alwarpet,2026-01-01,Swiggy,Frozen Bottle,167009.36000000002
Alwarpet,2026-01-01,Swiggy,Madno,26452.59
Alwarpet,2026-01-01,Zomato,Boba Bar,2830.52
Alwarpet,2026-01-01,Zomato,Frozen Bottle,96002.78
Alwarpet,2026-01-01,Zomato,Madno,15935.68
Alwarpet,2026-02-01,In Store,Boba Bar,229.0
Alwarpet,2026-02-01,In Store,Frozen Bottle,58764.63
Alwarpet,2026-02-01,Swiggy,Boba Bar,16702.53
Alwarpet,2026-02-01,Swiggy,Frozen Bottle,169566.57
Alwarpet,2026-02-01,Swiggy,Madno,28461.33
Alwarpet,2026-02-01,Zomato,Boba Bar,5693.84
Alwarpet,2026-02-01,Zomato,Frozen Bottle,99612.9
Alwarpet,2026-02-01,Zomato,Madno,21487.58
Alwarpet,2026-03-01,In Store,Frozen Bottle,67363.72
Alwarpet,2026-03-01,Swiggy,Boba Bar,25951.57
Alwarpet,2026-03-01,Swiggy,Frozen Bottle,195070.08
Alwarpet,2026-03-01,Swiggy,Madno,27866.48
Alwarpet,2026-03-01,Zomato,Boba Bar,533.84
Alwarpet,2026-03-01,Zomato,Frozen Bottle,77992.66
Alwarpet,2026-03-01,Zomato,Madno,28041.84
Alwarpet,2026-04-01,In Store,Boba Bar,289.0
Alwarpet,2026-04-01,In Store,Frozen Bottle,62053.93
Alwarpet,2026-04-01,Swiggy,Boba Bar,24667.08
Alwarpet,2026-04-01,Swiggy,Frozen Bottle,190760.57
Alwarpet,2026-04-01,Swiggy,Madno,40298.46
Alwarpet,2026-04-01,Zomato,Boba Bar,1926.0
Alwarpet,2026-04-01,Zomato,Frozen Bottle,63574.22
Alwarpet,2026-04-01,Zomato,Madno,32850.66
Alwarpet,2026-05-01,In Store,Frozen Bottle,31453.52
Alwarpet,2026-05-01,Swiggy,Boba Bar,31178.63
Alwarpet,2026-05-01,Swiggy,Frozen Bottle,225044.46
Alwarpet,2026-05-01,Swiggy,Madno,30800.65
Alwarpet,2026-05-01,Zomato,Boba Bar,2973.5
Alwarpet,2026-05-01,Zomato,Frozen Bottle,64183.7
Alwarpet,2026-05-01,Zomato,Madno,26986.74
Alwarpet,2026-06-01,In Store,Frozen Bottle,41124.01
Alwarpet,2026-06-01,Others,Frozen Bottle,509.48
Alwarpet,2026-06-01,Ownly,Frozen Bottle,319.0
Alwarpet,2026-06-01,Swiggy,Boba Bar,29430.48
Alwarpet,2026-06-01,Swiggy,Frozen Bottle,194537.54
Alwarpet,2026-06-01,Swiggy,Madno,30313.67
Alwarpet,2026-06-01,Zomato,Boba Bar,6064.0
Alwarpet,2026-06-01,Zomato,Frozen Bottle,72415.05
Alwarpet,2026-06-01,Zomato,Madno,16731.85
Alwarpet,2026-07-01,In Store,Frozen Bottle,62932.83
Alwarpet,2026-07-01,Others,Frozen Bottle,181.0
Alwarpet,2026-07-01,Swiggy,Boba Bar,23067.33
Alwarpet,2026-07-01,Swiggy,Frozen Bottle,198019.39
Alwarpet,2026-07-01,Swiggy,Madno,42039.49
Alwarpet,2026-07-01,Zomato,Boba Bar,2651.5
Alwarpet,2026-07-01,Zomato,Frozen Bottle,95898.14
Alwarpet,2026-07-01,Zomato,Madno,18918.15
Alwarpet,2026-08-01,In Store,Frozen Bottle,33501.58
Alwarpet,2026-08-01,Others,Frozen Bottle,138.0
Alwarpet,2026-08-01,Swiggy,Boba Bar,13193.02
Alwarpet,2026-08-01,Swiggy,Frozen Bottle,166851.55
Alwarpet,2026-08-01,Swiggy,Madno,40126.5
Alwarpet,2026-08-01,Zomato,Boba Bar,2725.75
Alwarpet,2026-08-01,Zomato,Frozen Bottle,76235.89
Alwarpet,2026-08-01,Zomato,Madno,27038.66
Ambattur,2026-06-01,In Store,Frozen Bottle,227755.47
Ambattur,2026-06-01,Swiggy,Frozen Bottle,12771.0
Ambattur,2026-07-01,In Store,Frozen Bottle,470375.7
Ambattur,2026-07-01,Swiggy,Frozen Bottle,112866.05
Ambattur,2026-08-01,In Store,Frozen Bottle,383619.84
Ambattur,2026-08-01,Swiggy,Frozen Bottle,118039.22
Ambattur,2026-08-01,Zomato,Frozen Bottle,3385.0
Ambernath,2025-01-01,In Store,Frozen Bottle,41844.05
Ambernath,2025-01-01,Swiggy,Frozen Bottle,11506.119999999999
Ambernath,2025-01-01,Zomato,Frozen Bottle,49296.9
Ambernath,2025-02-01,In Store,Frozen Bottle,41242.3
Ambernath,2025-02-01,Swiggy,Frozen Bottle,13659.92
Ambernath,2025-02-01,Zomato,Frozen Bottle,52074.5
Ambernath,2025-03-01,In Store,Frozen Bottle,48350.7
Ambernath,2025-03-01,Swiggy,Frozen Bottle,13184.630000000001
Ambernath,2025-03-01,Zomato,Frozen Bottle,56360.5
Ambernath,2025-04-01,In Store,Frozen Bottle,60033.1
Ambernath,2025-04-01,Swiggy,Frozen Bottle,16789.86
Ambernath,2025-04-01,Zomato,Frozen Bottle,89786.72
Ambernath,2025-05-01,In Store,Frozen Bottle,58781.7
Ambernath,2025-05-01,Swiggy,Frozen Bottle,10034.26
Ambernath,2025-05-01,Zomato,Frozen Bottle,86795.0
Ambernath,2025-06-01,In Store,Frozen Bottle,37611.3
Ambernath,2025-06-01,Swiggy,Frozen Bottle,5681.68
Ambernath,2025-06-01,Zomato,Frozen Bottle,53085.52
Ambernath,2025-07-01,In Store,Frozen Bottle,32334.6
Ambernath,2025-07-01,Swiggy,Frozen Bottle,6156.89
Ambernath,2025-07-01,Zomato,Frozen Bottle,36524.22
Ambernath,2025-08-01,In Store,Frozen Bottle,28357.85
Ambernath,2025-08-01,Swiggy,Frozen Bottle,14000.349999999999
Ambernath,2025-08-01,Zomato,Frozen Bottle,33220.36
Ambernath,2025-09-01,In Store,Frozen Bottle,24830.1
Ambernath,2025-09-01,Swiggy,Frozen Bottle,8466.13
Ambernath,2025-09-01,Zomato,Frozen Bottle,30063.57
Ambernath,2025-10-01,In Store,Frozen Bottle,20782.4
Ambernath,2025-10-01,Swiggy,Frozen Bottle,8322.09
Ambernath,2025-10-01,Zomato,Frozen Bottle,27203.5
Ambernath,2025-11-01,In Store,Frozen Bottle,17223.0
Ambernath,2025-11-01,Swiggy,Frozen Bottle,2219.01
Ambernath,2025-11-01,Zomato,Frozen Bottle,22965.16
Ambernath,2026-01-01,In Store,Frozen Bottle,16291.0
Ambernath,2026-01-01,Swiggy,Frozen Bottle,4863.24
Ambernath,2026-01-01,Zomato,Frozen Bottle,16014.14
Ambernath,2026-02-01,In Store,Frozen Bottle,4902.0
Ambernath,2026-02-01,Swiggy,Frozen Bottle,2149.4700000000003
Ambernath,2026-02-01,Zomato,Frozen Bottle,6083.4
Amrawati,2025-01-01,In Store,Frozen Bottle,103612.1
Amrawati,2025-01-01,Swiggy,Frozen Bottle,16325.78
Amrawati,2025-01-01,Zomato,Boba Bar,6582.0
Amrawati,2025-01-01,Zomato,Frozen Bottle,111770.37
Amrawati,2025-01-01,Zomato,Madno,10019.3
Amrawati,2025-02-01,In Store,Boba Bar,717.0
Amrawati,2025-02-01,In Store,Frozen Bottle,98845.65
Amrawati,2025-02-01,Swiggy,Frozen Bottle,23733.96
Amrawati,2025-02-01,Zomato,Boba Bar,4788.0
Amrawati,2025-02-01,Zomato,Frozen Bottle,125299.0
Amrawati,2025-02-01,Zomato,Madno,9239.3
Amrawati,2025-03-01,In Store,Frozen Bottle,110593.1
Amrawati,2025-03-01,Swiggy,Frozen Bottle,30187.24
Amrawati,2025-03-01,Zomato,Boba Bar,4444.0
Amrawati,2025-03-01,Zomato,Frozen Bottle,133655.5
Amrawati,2025-03-01,Zomato,Madno,22256.0
Amrawati,2025-04-01,In Store,Frozen Bottle,119562.75
Amrawati,2025-04-01,Swiggy,Frozen Bottle,27407.38
Amrawati,2025-04-01,Zomato,Boba Bar,1900.0
Amrawati,2025-04-01,Zomato,Frozen Bottle,87534.79
Amrawati,2025-04-01,Zomato,Madno,23010.9
Amrawati,2025-05-01,In Store,Frozen Bottle,130252.45
Amrawati,2025-05-01,Swiggy,Frozen Bottle,26519.0
Amrawati,2025-05-01,Zomato,Boba Bar,8347.3
Amrawati,2025-05-01,Zomato,Frozen Bottle,93034.68
Amrawati,2025-05-01,Zomato,Madno,25792.6
Amrawati,2025-06-01,In Store,Frozen Bottle,108205.9
Amrawati,2025-06-01,Swiggy,Frozen Bottle,29592.71
Amrawati,2025-06-01,Zomato,Boba Bar,7103.0
Amrawati,2025-06-01,Zomato,Frozen Bottle,82471.31
Amrawati,2025-06-01,Zomato,Madno,34309.0
Amrawati,2025-07-01,In Store,Frozen Bottle,14152.7
Amrawati,2025-07-01,Swiggy,Frozen Bottle,22620.06
Amrawati,2025-07-01,Zomato,Boba Bar,4508.0
Amrawati,2025-07-01,Zomato,Frozen Bottle,68544.79
Amrawati,2025-07-01,Zomato,Madno,21904.07
Amrawati,2025-08-01,In Store,Frozen Bottle,34553.01
Amrawati,2025-08-01,Swiggy,Frozen Bottle,20230.41
Amrawati,2025-08-01,Zomato,Boba Bar,737.0
Amrawati,2025-08-01,Zomato,Frozen Bottle,37372.22
Amrawati,2025-08-01,Zomato,Madno,5542.0
Amrawati,2025-09-01,In Store,Frozen Bottle,1322.0
Amrawati,2025-09-01,Zomato,Boba Bar,2377.84
Amrawati,2025-09-01,Zomato,Frozen Bottle,51362.27
Amrawati,2025-09-01,Zomato,Madno,12249.4
Amrawati,2025-10-01,In Store,Frozen Bottle,845.0
Amrawati,2025-10-01,Zomato,Boba Bar,1350.0
Amrawati,2025-10-01,Zomato,Frozen Bottle,62022.38
Amrawati,2025-10-01,Zomato,Madno,6323.84
Amrawati,2025-11-01,Swiggy,Frozen Bottle,40647.0
Amrawati,2025-11-01,Zomato,Boba Bar,3124.0
Amrawati,2025-11-01,Zomato,Frozen Bottle,56288.07
Amrawati,2025-11-01,Zomato,Madno,7960.4
Amrawati,2025-12-01,Swiggy,Frozen Bottle,9522.51
Amrawati,2025-12-01,Zomato,Boba Bar,637.0
Amrawati,2025-12-01,Zomato,Frozen Bottle,52655.08
Amrawati,2025-12-01,Zomato,Madno,7594.0
Amrawati,2026-01-01,Zomato,Frozen Bottle,41990.07
Amrawati,2026-01-01,Zomato,Madno,4194.0
Amrawati,2026-02-01,Zomato,Frozen Bottle,1373.0
Ananth Nagar,2025-02-01,In Store,Boba Bar,3562.0
Ananth Nagar,2025-02-01,In Store,Frozen Bottle,100340.42
Ananth Nagar,2025-02-01,Others,Frozen Bottle,817.0
Ananth Nagar,2025-02-01,Swiggy,Frozen Bottle,13434.61
Ananth Nagar,2025-02-01,Zomato,Frozen Bottle,1950.0
Ananth Nagar,2025-03-01,In Store,Boba Bar,8512.0
Ananth Nagar,2025-03-01,In Store,Frozen Bottle,155827.44
Ananth Nagar,2025-03-01,Swiggy,Frozen Bottle,65472.57
Ananth Nagar,2025-03-01,Zomato,Frozen Bottle,54123.0
Ananth Nagar,2025-04-01,In Store,Boba Bar,10644.0
Ananth Nagar,2025-04-01,In Store,Frozen Bottle,115967.06999999999
Ananth Nagar,2025-04-01,Swiggy,Frozen Bottle,59976.13
Ananth Nagar,2025-04-01,Zomato,Frozen Bottle,60397.4
Ananth Nagar,2025-05-01,In Store,Boba Bar,5733.0
Ananth Nagar,2025-05-01,In Store,Frozen Bottle,87371.4
Ananth Nagar,2025-05-01,Swiggy,Frozen Bottle,47350.33
Ananth Nagar,2025-05-01,Zomato,Frozen Bottle,61803.880000000005
Ananth Nagar,2025-06-01,In Store,Boba Bar,10790.0
Ananth Nagar,2025-06-01,In Store,Frozen Bottle,95731.61
Ananth Nagar,2025-06-01,Swiggy,Boba Bar,279.0
Ananth Nagar,2025-06-01,Swiggy,Frozen Bottle,40298.35
Ananth Nagar,2025-06-01,Swiggy,Madno,219.0
Ananth Nagar,2025-06-01,Zomato,Frozen Bottle,55584.8
Ananth Nagar,2025-07-01,In Store,Boba Bar,7668.0
Ananth Nagar,2025-07-01,In Store,Frozen Bottle,73129.35
Ananth Nagar,2025-07-01,Others,Frozen Bottle,249.0
Ananth Nagar,2025-07-01,Swiggy,Boba Bar,1672.0
Ananth Nagar,2025-07-01,Swiggy,Frozen Bottle,34560.0
Ananth Nagar,2025-07-01,Swiggy,Madno,598.0
Ananth Nagar,2025-07-01,Zomato,Boba Bar,1468.0
Ananth Nagar,2025-07-01,Zomato,Frozen Bottle,75790.88
Ananth Nagar,2025-07-01,Zomato,Madno,1623.0
Ananth Nagar,2025-08-01,In Store,Boba Bar,7827.0
Ananth Nagar,2025-08-01,In Store,Frozen Bottle,76623.55
Ananth Nagar,2025-08-01,Swiggy,Boba Bar,2611.54
Ananth Nagar,2025-08-01,Swiggy,Frozen Bottle,53669.6
Ananth Nagar,2025-08-01,Swiggy,Madno,7094.86
Ananth Nagar,2025-08-01,Zomato,Boba Bar,1687.0
Ananth Nagar,2025-08-01,Zomato,Frozen Bottle,87707.02
Ananth Nagar,2025-08-01,Zomato,Madno,7313.0
Ananth Nagar,2025-09-01,In Store,Boba Bar,6112.0
Ananth Nagar,2025-09-01,In Store,Frozen Bottle,57737.41
Ananth Nagar,2025-09-01,Others,Frozen Bottle,299.0
Ananth Nagar,2025-09-01,Swiggy,Boba Bar,1815.51
Ananth Nagar,2025-09-01,Swiggy,Frozen Bottle,34649.09
Ananth Nagar,2025-09-01,Swiggy,Madno,7027.39
Ananth Nagar,2025-09-01,Zomato,Boba Bar,2638.5
Ananth Nagar,2025-09-01,Zomato,Frozen Bottle,61604.38
Ananth Nagar,2025-09-01,Zomato,Madno,5286.7
Ananth Nagar,2025-10-01,In Store,Boba Bar,4591.0
Ananth Nagar,2025-10-01,In Store,Frozen Bottle,68243.6
Ananth Nagar,2025-10-01,Swiggy,Boba Bar,779.86
Ananth Nagar,2025-10-01,Swiggy,Frozen Bottle,39734.83
Ananth Nagar,2025-10-01,Swiggy,Madno,7254.02
Ananth Nagar,2025-10-01,Zomato,Boba Bar,1829.6
Ananth Nagar,2025-10-01,Zomato,Frozen Bottle,59287.95
Ananth Nagar,2025-10-01,Zomato,Madno,2383.92
Ananth Nagar,2025-11-01,In Store,Boba Bar,5126.0
Ananth Nagar,2025-11-01,In Store,Frozen Bottle,67532.5
Ananth Nagar,2025-11-01,Others,Frozen Bottle,2661.0
Ananth Nagar,2025-11-01,Swiggy,Boba Bar,3163.62
Ananth Nagar,2025-11-01,Swiggy,Frozen Bottle,59710.01
Ananth Nagar,2025-11-01,Swiggy,Madno,12327.99
Ananth Nagar,2025-11-01,Zomato,Boba Bar,2833.0
Ananth Nagar,2025-11-01,Zomato,Frozen Bottle,80386.87
Ananth Nagar,2025-11-01,Zomato,Madno,4627.64
Ananth Nagar,2025-12-01,In Store,Boba Bar,8314.84
Ananth Nagar,2025-12-01,In Store,Frozen Bottle,54030.51
Ananth Nagar,2025-12-01,Swiggy,Boba Bar,3253.32
Ananth Nagar,2025-12-01,Swiggy,Frozen Bottle,42964.07
Ananth Nagar,2025-12-01,Swiggy,Madno,7571.98
Ananth Nagar,2025-12-01,Zomato,Boba Bar,5070.1
Ananth Nagar,2025-12-01,Zomato,Frozen Bottle,51847.61
Ananth Nagar,2025-12-01,Zomato,Madno,7643.46
Ananth Nagar,2026-01-01,In Store,Boba Bar,7575.0
Ananth Nagar,2026-01-01,In Store,Frozen Bottle,51635.75
Ananth Nagar,2026-01-01,Others,Frozen Bottle,319.0
Ananth Nagar,2026-01-01,Swiggy,Boba Bar,1741.01
Ananth Nagar,2026-01-01,Swiggy,Frozen Bottle,17755.28
Ananth Nagar,2026-01-01,Swiggy,Madno,10290.8
Ananth Nagar,2026-01-01,Zomato,Boba Bar,3617.0
Ananth Nagar,2026-01-01,Zomato,Frozen Bottle,51615.89
Ananth Nagar,2026-01-01,Zomato,Madno,4549.3
Ananth Nagar,2026-02-01,In Store,Boba Bar,4091.0
Ananth Nagar,2026-02-01,In Store,Frozen Bottle,43607.85
Ananth Nagar,2026-02-01,Swiggy,Boba Bar,7865.51
Ananth Nagar,2026-02-01,Swiggy,Frozen Bottle,60408.89
Ananth Nagar,2026-02-01,Swiggy,Madno,21673.89
Ananth Nagar,2026-02-01,Zomato,Boba Bar,1418.0
Ananth Nagar,2026-02-01,Zomato,Frozen Bottle,64119.020000000004
Ananth Nagar,2026-02-01,Zomato,Madno,10788.68
Ananth Nagar,2026-03-01,In Store,Boba Bar,6830.0
